collected_at,location_name,congestion_status_raw,congestion_level_3class,label_num,hour,day_of_week,month,is_weekend,is_peak_hour,lag_1,lag_2,lag_3,rolling_mean_3,rolling_std_3,target_1h,target_1h_num
2026-04-09 07:05:47,Nodeul Island,여유,Low,0,7,Thursday,4,0,0,0.0,0.0,2.0,0.6666666666666666,1.1547005383792517,Low,0.0
2026-04-09 08:56:13,Nodeul Island,여유,Low,0,8,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-09 15:09:10,Nodeul Island,여유,Low,0,15,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-09 19:42:28,Nodeul Island,여유,Low,0,19,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 01:07:12,Nodeul Island,여유,Low,0,1,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 04:55:15,Nodeul Island,여유,Low,0,4,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 07:09:02,Nodeul Island,여유,Low,0,7,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 09:05:29,Nodeul Island,여유,Low,0,9,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 15:22:12,Nodeul Island,여유,Low,0,15,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-10 19:17:46,Nodeul Island,보통,Medium,1,19,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 23:32:54,Nodeul Island,여유,Low,0,23,Friday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-11 02:36:07,Nodeul Island,여유,Low,0,2,Saturday,4,1,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-11 04:56:18,Nodeul Island,여유,Low,0,4,Saturday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-11 07:03:19,Nodeul Island,여유,Low,0,7,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-11 08:55:32,Nodeul Island,여유,Low,0,8,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-11 11:22:48,Nodeul Island,여유,Low,0,11,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-11 13:38:50,Nodeul Island,보통,Medium,1,13,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-11 14:39:34,Nodeul Island,보통,Medium,1,14,Saturday,4,1,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,High,2.0
2026-04-11 17:01:43,Nodeul Island,붐빔,High,2,17,Saturday,4,1,1,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,High,2.0
2026-04-11 19:05:27,Nodeul Island,붐빔,High,2,19,Saturday,4,1,1,2.0,1.0,1.0,1.3333333333333333,0.5773502691896258,Medium,1.0
2026-04-11 20:46:55,Nodeul Island,보통,Medium,1,20,Saturday,4,1,0,2.0,2.0,1.0,1.6666666666666667,0.5773502691896258,Low,0.0
2026-04-11 23:06:10,Nodeul Island,여유,Low,0,23,Saturday,4,1,0,1.0,2.0,2.0,1.6666666666666667,0.5773502691896258,Low,0.0
2026-04-12 00:50:46,Nodeul Island,여유,Low,0,0,Sunday,4,1,0,0.0,1.0,2.0,1.0,1.0,Low,0.0
2026-04-12 02:21:07,Nodeul Island,여유,Low,0,2,Sunday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-12 04:26:13,Nodeul Island,여유,Low,0,4,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 06:02:59,Nodeul Island,여유,Low,0,6,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 07:02:08,Nodeul Island,여유,Low,0,7,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 08:54:29,Nodeul Island,여유,Low,0,8,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-12 15:13:17,Nodeul Island,약간 붐빔,High,2,15,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-12 18:08:55,Nodeul Island,붐빔,High,2,18,Sunday,4,1,1,2.0,0.0,0.0,0.6666666666666666,1.1547005383792517,High,2.0
2026-04-12 20:22:23,Nodeul Island,약간 붐빔,High,2,20,Sunday,4,1,0,2.0,2.0,0.0,1.3333333333333333,1.1547005383792517,Low,0.0
2026-04-12 23:06:37,Nodeul Island,여유,Low,0,23,Sunday,4,1,0,2.0,2.0,2.0,2.0,0.0,Low,0.0
2026-04-13 00:55:38,Nodeul Island,여유,Low,0,0,Monday,4,0,0,0.0,2.0,2.0,1.3333333333333333,1.1547005383792517,Low,0.0
2026-04-13 02:55:56,Nodeul Island,여유,Low,0,2,Monday,4,0,0,0.0,0.0,2.0,0.6666666666666666,1.1547005383792517,Low,0.0
2026-04-13 04:56:21,Nodeul Island,여유,Low,0,4,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 06:54:20,Nodeul Island,여유,Low,0,6,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 08:56:46,Nodeul Island,여유,Low,0,8,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 16:29:02,Nodeul Island,여유,Low,0,16,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 20:57:43,Nodeul Island,여유,Low,0,20,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-14 01:42:19,Nodeul Island,여유,Low,0,1,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-14 05:14:29,Nodeul Island,여유,Low,0,5,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-14 08:06:33,Nodeul Island,여유,Low,0,8,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-14 15:14:02,Nodeul Island,여유,Low,0,15,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-14 19:48:56,Nodeul Island,여유,Low,0,19,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 00:51:13,Nodeul Island,여유,Low,0,0,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 04:54:57,Nodeul Island,여유,Low,0,4,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 07:34:10,Nodeul Island,여유,Low,0,7,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 15:08:14,Nodeul Island,여유,Low,0,15,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 19:44:17,Nodeul Island,여유,Low,0,19,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 23:57:43,Nodeul Island,여유,Low,0,23,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-16 03:56:01,Nodeul Island,여유,Low,0,3,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-16 07:06:15,Nodeul Island,여유,Low,0,7,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-16 14:53:44,Nodeul Island,여유,Low,0,14,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-16 19:44:36,Nodeul Island,약간 붐빔,High,2,19,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-17 01:11:10,Nodeul Island,여유,Low,0,1,Friday,4,0,0,2.0,0.0,0.0,0.6666666666666666,1.1547005383792517,Low,0.0
2026-04-17 05:03:38,Nodeul Island,여유,Low,0,5,Friday,4,0,0,0.0,2.0,0.0,0.6666666666666666,1.1547005383792517,Low,0.0
2026-04-17 07:10:32,Nodeul Island,여유,Low,0,7,Friday,4,0,0,0.0,0.0,2.0,0.6666666666666666,1.1547005383792517,Low,0.0
2026-04-17 09:09:55,Nodeul Island,여유,Low,0,9,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-17 15:26:31,Nodeul Island,여유,Low,0,15,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-17 17:15:30,Nodeul Island,보통,Medium,1,17,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-17 18:51:42,Nodeul Island,약간 붐빔,High,2,18,Friday,4,0,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,High,2.0
2026-04-17 19:47:43,Nodeul Island,약간 붐빔,High,2,19,Friday,4,0,1,2.0,1.0,0.0,1.0,1.0,Low,0.0
2026-04-17 20:40:18,Nodeul Island,여유,Low,0,20,Friday,4,0,0,2.0,2.0,1.0,1.6666666666666667,0.5773502691896257,Low,0.0
2026-04-17 21:46:27,Nodeul Island,여유,Low,0,21,Friday,4,0,0,0.0,2.0,2.0,1.3333333333333333,1.1547005383792517,Low,0.0
2026-04-17 23:14:04,Nodeul Island,여유,Low,0,23,Friday,4,0,0,0.0,0.0,2.0,0.6666666666666666,1.1547005383792517,Low,0.0
2026-04-18 00:33:19,Nodeul Island,여유,Low,0,0,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 01:32:06,Nodeul Island,여유,Low,0,1,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 02:30:15,Nodeul Island,여유,Low,0,2,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 03:32:31,Nodeul Island,여유,Low,0,3,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 04:42:55,Nodeul Island,여유,Low,0,4,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 05:32:12,Nodeul Island,여유,Low,0,5,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 06:25:20,Nodeul Island,여유,Low,0,6,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 07:21:09,Nodeul Island,여유,Low,0,7,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 08:06:38,Nodeul Island,여유,Low,0,8,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-18 12:27:49,Nodeul Island,보통,Medium,1,12,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-18 14:25:57,Nodeul Island,약간 붐빔,High,2,14,Saturday,4,1,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,High,2.0
2026-04-18 15:49:19,Nodeul Island,약간 붐빔,High,2,15,Saturday,4,1,1,2.0,1.0,0.0,1.0,1.0,High,2.0
2026-04-18 16:50:38,Nodeul Island,붐빔,High,2,16,Saturday,4,1,1,2.0,2.0,1.0,1.6666666666666667,0.5773502691896257,High,2.0
2026-04-18 17:35:50,Nodeul Island,붐빔,High,2,17,Saturday,4,1,1,2.0,2.0,2.0,2.0,0.0,High,2.0
2026-04-18 18:32:29,Nodeul Island,붐빔,High,2,18,Saturday,4,1,1,2.0,2.0,2.0,2.0,0.0,High,2.0
2026-04-18 19:24:36,Nodeul Island,붐빔,High,2,19,Saturday,4,1,1,2.0,2.0,2.0,2.0,0.0,High,2.0
2026-04-18 20:20:29,Nodeul Island,붐빔,High,2,20,Saturday,4,1,0,2.0,2.0,2.0,2.0,0.0,Low,0.0
2026-04-18 22:24:32,Nodeul Island,여유,Low,0,22,Saturday,4,1,0,2.0,2.0,2.0,2.0,0.0,Low,0.0
2026-04-18 23:23:14,Nodeul Island,여유,Low,0,23,Saturday,4,1,0,0.0,2.0,2.0,1.3333333333333333,1.1547005383792517,Low,0.0
2026-04-19 00:04:50,Nodeul Island,여유,Low,0,0,Sunday,4,1,0,0.0,0.0,2.0,0.6666666666666666,1.1547005383792517,Low,0.0
2026-04-19 01:30:01,Nodeul Island,여유,Low,0,1,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 02:19:40,Nodeul Island,여유,Low,0,2,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 04:07:24,Nodeul Island,여유,Low,0,4,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 05:28:06,Nodeul Island,여유,Low,0,5,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 06:05:55,Nodeul Island,여유,Low,0,6,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 07:20:04,Nodeul Island,여유,Low,0,7,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 08:50:00,Nodeul Island,여유,Low,0,8,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 10:14:17,Nodeul Island,여유,Low,0,10,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 13:26:50,Nodeul Island,여유,Low,0,13,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-19 15:17:45,Nodeul Island,약간 붐빔,High,2,15,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-19 16:51:17,Nodeul Island,약간 붐빔,High,2,16,Sunday,4,1,1,2.0,0.0,0.0,0.6666666666666666,1.1547005383792517,High,2.0
2026-04-19 17:42:24,Nodeul Island,붐빔,High,2,17,Sunday,4,1,1,2.0,2.0,0.0,1.3333333333333333,1.1547005383792517,High,2.0
2026-04-19 18:35:47,Nodeul Island,붐빔,High,2,18,Sunday,4,1,1,2.0,2.0,2.0,2.0,0.0,High,2.0
2026-04-19 19:23:17,Nodeul Island,붐빔,High,2,19,Sunday,4,1,1,2.0,2.0,2.0,2.0,0.0,High,2.0
2026-04-19 20:06:27,Nodeul Island,약간 붐빔,High,2,20,Sunday,4,1,0,2.0,2.0,2.0,2.0,0.0,Medium,1.0
2026-04-19 21:30:03,Nodeul Island,보통,Medium,1,21,Sunday,4,1,0,2.0,2.0,2.0,2.0,0.0,Low,0.0
2026-04-19 22:45:08,Nodeul Island,여유,Low,0,22,Sunday,4,1,0,1.0,2.0,2.0,1.6666666666666667,0.5773502691896258,Low,0.0
2026-04-19 23:31:02,Nodeul Island,여유,Low,0,23,Sunday,4,1,0,0.0,1.0,2.0,1.0,1.0,Low,0.0
2026-04-20 00:22:23,Nodeul Island,여유,Low,0,0,Monday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-20 01:56:37,Nodeul Island,여유,Low,0,1,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 02:51:10,Nodeul Island,여유,Low,0,2,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 03:33:12,Nodeul Island,여유,Low,0,3,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 04:28:34,Nodeul Island,여유,Low,0,4,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 05:05:06,Nodeul Island,여유,Low,0,5,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 06:28:45,Nodeul Island,여유,Low,0,6,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 07:04:06,Nodeul Island,여유,Low,0,7,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 08:32:57,Nodeul Island,여유,Low,0,8,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 09:06:17,Nodeul Island,여유,Low,0,9,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 12:50:40,Nodeul Island,여유,Low,0,12,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 15:07:57,Nodeul Island,여유,Low,0,15,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 17:27:17,Nodeul Island,여유,Low,0,17,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 19:21:47,Nodeul Island,여유,Low,0,19,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 20:49:46,Nodeul Island,여유,Low,0,20,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 21:57:02,Nodeul Island,여유,Low,0,21,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 23:57:50,Nodeul Island,여유,Low,0,23,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 01:20:34,Nodeul Island,여유,Low,0,1,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 02:33:51,Nodeul Island,여유,Low,0,2,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 03:39:37,Nodeul Island,여유,Low,0,3,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 04:50:52,Nodeul Island,여유,Low,0,4,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 05:35:19,Nodeul Island,여유,Low,0,5,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 06:30:33,Nodeul Island,여유,Low,0,6,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 07:27:25,Nodeul Island,여유,Low,0,7,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-21 08:25:53,Nodeul Island,보통,Medium,1,8,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 10:08:52,Nodeul Island,여유,Low,0,10,Tuesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-21 13:23:32,Nodeul Island,여유,Low,0,13,Tuesday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-21 15:19:37,Nodeul Island,여유,Low,0,15,Tuesday,4,0,1,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-21 17:13:43,Nodeul Island,여유,Low,0,17,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 18:55:34,Nodeul Island,여유,Low,0,18,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 20:21:56,Nodeul Island,여유,Low,0,20,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 21:12:52,Nodeul Island,여유,Low,0,21,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-21 23:12:50,Nodeul Island,여유,Low,0,23,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 00:48:04,Nodeul Island,여유,Low,0,0,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 01:45:12,Nodeul Island,여유,Low,0,1,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 02:47:20,Nodeul Island,여유,Low,0,2,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 03:51:04,Nodeul Island,여유,Low,0,3,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 04:59:12,Nodeul Island,여유,Low,0,4,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 06:03:03,Nodeul Island,여유,Low,0,6,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 07:56:29,Nodeul Island,여유,Low,0,7,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-22 08:50:07,Nodeul Island,보통,Medium,1,8,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 10:10:24,Nodeul Island,여유,Low,0,10,Wednesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-22 13:21:58,Nodeul Island,여유,Low,0,13,Wednesday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-22 15:18:01,Nodeul Island,여유,Low,0,15,Wednesday,4,0,1,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-22 17:12:40,Nodeul Island,여유,Low,0,17,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-22 18:57:13,Nodeul Island,보통,Medium,1,18,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-22 20:19:59,Nodeul Island,여유,Low,0,20,Wednesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-22 21:12:08,Nodeul Island,여유,Low,0,21,Wednesday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-22 23:13:52,Nodeul Island,여유,Low,0,23,Wednesday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-23 00:46:22,Nodeul Island,여유,Low,0,0,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 01:46:21,Nodeul Island,여유,Low,0,1,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 02:47:44,Nodeul Island,여유,Low,0,2,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 03:53:22,Nodeul Island,여유,Low,0,3,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 05:03:02,Nodeul Island,여유,Low,0,5,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 06:08:29,Nodeul Island,여유,Low,0,6,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 07:04:20,Nodeul Island,여유,Low,0,7,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 08:02:53,Nodeul Island,여유,Low,0,8,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 12:43:33,Nodeul Island,여유,Low,0,12,Thursday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 14:57:40,Nodeul Island,여유,Low,0,14,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 17:09:11,Nodeul Island,여유,Low,0,17,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-23 19:00:47,Nodeul Island,보통,Medium,1,19,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-23 20:21:40,Nodeul Island,여유,Low,0,20,Thursday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-23 21:13:26,Nodeul Island,여유,Low,0,21,Thursday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-23 23:17:05,Nodeul Island,여유,Low,0,23,Thursday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-24 02:51:52,Nodeul Island,여유,Low,0,2,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-24 03:57:03,Nodeul Island,여유,Low,0,3,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-24 05:11:45,Nodeul Island,여유,Low,0,5,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-24 06:11:43,Nodeul Island,여유,Low,0,6,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-24 07:05:32,Nodeul Island,여유,Low,0,7,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-24 08:04:03,Nodeul Island,여유,Low,0,8,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-24 12:46:58,Nodeul Island,여유,Low,0,12,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-24 15:01:00,Nodeul Island,여유,Low,0,15,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-24 17:20:36,Nodeul Island,보통,Medium,1,17,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-24 18:59:01,Nodeul Island,보통,Medium,1,18,Friday,4,0,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-24 20:20:52,Nodeul Island,여유,Low,0,20,Friday,4,0,0,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-24 21:12:02,Nodeul Island,여유,Low,0,21,Friday,4,0,0,0.0,1.0,1.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-24 23:12:16,Nodeul Island,여유,Low,0,23,Friday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-25 00:43:14,Nodeul Island,여유,Low,0,0,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 01:42:30,Nodeul Island,여유,Low,0,1,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 02:41:17,Nodeul Island,여유,Low,0,2,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 03:33:17,Nodeul Island,여유,Low,0,3,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 04:36:22,Nodeul Island,여유,Low,0,4,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 05:28:12,Nodeul Island,여유,Low,0,5,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 06:30:48,Nodeul Island,여유,Low,0,6,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 07:26:14,Nodeul Island,여유,Low,0,7,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 08:23:23,Nodeul Island,여유,Low,0,8,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 09:02:57,Nodeul Island,여유,Low,0,9,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-25 12:30:00,Nodeul Island,여유,Low,0,12,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-25 14:31:12,Nodeul Island,약간 붐빔,High,2,14,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,High,2.0
2026-04-25 15:55:14,Nodeul Island,붐빔,High,2,15,Saturday,4,1,1,2.0,0.0,0.0,0.6666666666666666,1.1547005383792517,High,2.0
